Time,Truth,Reconstruction
2.15,-4.678059840616936,-0.3814388661687881
2.16,-4.101548218208193,-0.12534861134979466
2.17,-3.5755154712282735,0.1176909456768213
2.18,-3.098735568898798,0.3498097553293196
2.19,-2.669164158774084,0.5712516574944806
2.2,-2.284175495494251,0.7803182576531644
2.21,-1.9407610113757008,0.9736680644939163
2.22,-1.6356912851437635,1.1468962223482189
2.23,-1.3656447063289199,1.295282220300121
2.24,-1.127306862890556,1.4145748337555444
2.25,-0.9174448738467295,1.5016867453339289
2.2600000000000002,-0.7329607522389199,1.5551942164847716
2.27,-0.5709275608954429,1.5755754494010832
2.2800000000000002,-0.42861171061091036,1.565168260477691
2.29,-0.30348430890127615,1.527875418891042
2.3000000000000003,-0.19322403439180158,1.4686864134030126
2.31,-0.09571360783814388,1.3931106924281813
2.32,-0.009031566002492454,1.306625306084774
2.33,0.0685592771269535,1.2142284788797755
2.34,0.1386255760527347,1.1201626687356343
2.35,0.20257853875404147,1.0278319257631687
2.36,0.2616896839857109,0.9398966249935171
2.37,0.3171067711711252,0.8584921420384509
2.38,0.3698695409075061,0.7854938694535096
2.39,0.4209250162082108,0.7227437495947217
2.4,0.4711422047110273,0.6721644944742969
2.41,0.5213261135056523,0.6357145782498651
2.42,0.5722310439646632,0.6151745245241639
2.43,0.6245731766341488,0.6117955099877053
2.44,0.6790424881241108,0.625876774763052
2.45,0.7363140649906942,0.6563615789130617
2.46,0.7970588954069553,0.7005475557991161
2.47,0.86195422927081,0.7539945815455952
2.48,0.9316936022630987,0.8106835587256868
2.49,1.0069966198909632,0.8634378952335295
2.5,1.088618594082799,0.9045733605570236
2.5100000000000002,1.17736011741091,0.9266998020264322
2.52,1.2740766481443813,0.923567709827828
2.5300000000000002,1.3796881622541983,0.8908396210619086
2.54,1.495188904877274,0.8266735410935526
2.5500000000000003,1.6216572416485584,0.7320320090792427
2.56,1.7602655669933287,0.610671741803153
2.57,1.9122901682607774,0.46881785459334013
2.58,2.0791208664999425,0.3145749538483021
2.59,2.2622701503786478,0.15716651128604248
2.6,2.463381380888917,0.006117094700462181
2.61,2.6842354606098016,-0.12950465438237452
2.62,2.926755119389065,-0.24168125312612967
2.63,3.19300565261578,-0.3238124584470373
2.64,3.485190540464064,-0.37082898867466574
2.65,3.8056398564523057,-0.37907707571720645
2.66,4.156788721363148,-0.3460371057175738
2.67,4.54114225810696,-0.2699660129466788
2.68,4.961222549489202,-0.14956111906156716
2.69,5.419492012559551,0.01626845122148022
2.7,5.918246440493001,0.22846524718485306
2.71,6.459469856963878,0.4877041149734871
2.72,7.044642520408608,0.7941151084996583
2.73,7.674493309788626,1.1469110498943709
2.74,8.348688941034046,1.5440058780583632
2.75,9.065455887801802,1.9817150538147972
2.7600000000000002,9.821137653547915,2.4546142739202073
2.77,10.609701447782992,2.9556002761099145
2.7800000000000002,11.422225460483173,3.476154185889292
2.79,12.246421094419588,4.006763082819923
2.8000000000000003,13.066272179910948,4.537419758050976
2.81,13.861900771276119,5.058103409662789
2.82,14.609787921152694,5.559151286501442
2.83,15.28347519121562,6.0314636212874
2.84,15.854834537707228,6.466535508669279
2.85,16.295911102243423,6.856367115402586
2.86,16.58121885675556,7.193350816281763
2.87,16.690226764346022,7.4702534538469365
2.88,16.609656849387324,7.6803924499600775
2.89,16.335176097257282,7.818045604339627
2.9,15.872135642588853,7.879049641851538
2.91,15.2351882836956,7.861457157901125
2.92,14.446849120695116,7.766064990529004
