Time,Truth,Reconstruction
4.48,0.10119725418449749,8.382554969331384
4.49,0.03232697447552557,9.346726392827897
4.5,-0.04644284516954604,10.088432533679889
4.51,-0.13216632273264536,10.588748764068463
4.5200000000000005,-0.2226235300960215,10.842095695637102
4.53,-0.3162089565737134,10.855875372778382
4.54,-0.4118312429149653,10.648988788014496
4.55,-0.5088251218439969,10.249556821529273
4.5600000000000005,-0.6068755933303701,9.69222353714469
4.57,-0.7059538006703506,9.015410353019165
4.58,-0.8062637502580567,8.258822534909374
4.59,-0.9081988560069834,7.461404224872413
4.6000000000000005,-1.0123072337821362,6.659817459586069
4.61,-1.1192646836238505,5.8874073766628
4.62,-1.2298543515975742,5.173529987833779
4.63,-1.3449521406063734,4.5430743871105115
4.64,-1.4655170279468726,4.0160137338038
4.65,-1.5925855380543847,3.6068653716716605
4.66,-1.7272697055461614,3.3240181178868538
4.67,-1.8707579417850824,3.168975953326536
4.68,-2.0243182841654557,3.1356512279312803
4.69,-2.1893035580675866,3.2098976322853074
4.7,-2.3671580139583814,3.3694894679932226
4.71,-2.5594250131652823,3.584723258584811
4.72,-2.767755321548619,3.819744010420242
4.73,-2.9939155258105656,4.034593811012016
4.74,-3.2397960063421554,4.187863738703213
4.75,-3.5074177754487392,4.239722856184183
4.76,-3.79893731052582,4.15502059549854
4.7700000000000005,-4.1166482658634855,3.906126057478904
4.78,-4.462978619095825,3.4751864456270756
4.79,-4.840481381083976,2.8555544233821606
4.8,-5.2518164511837035,2.052239158666852
4.8100000000000005,-5.699720512531501,1.0813601370055148
4.82,-6.186961015223373,-0.031294670033152394
4.83,-6.7162692772218895,-1.2524041849652776
4.84,-7.290246547638879,-2.5436779411301025
4.8500000000000005,-7.911235559051884,-3.8645649872656898
4.86,-8.581148731760422,-5.174850963103962
4.87,-9.301242955438653,-6.436947025773645
4.88,-10.071830065449221,-7.617753850825164
4.89,-10.89191224670061,-8.69006381324703
4.9,-11.75873338999721,-9.633527345302364
4.91,-12.66724197589051,-10.435242955185936
4.92,-13.609469808036328,-11.090029704260678
4.93,-14.573845599471198,-11.600410122063181
4.94,-15.544484817011213,-11.976282768455608
4.95,-16.500528570036078,-12.234214824792613
4.96,-17.41564436710985,-12.39625603689051
4.97,-18.25784674526458,-12.488183318213794
4.98,-18.98983738347094,-12.537140666827794
4.99,-19.57008665691726,-12.568741540577197
