0,1,2
-4.285608,-7.0349855,14.525616
-4.572362,-7.5601377,14.462267
-4.883575,-8.12209,14.447478
-5.220459,-8.721513,14.487109
-5.5841417,-9.358386,14.587772
-5.9756,-10.031768,14.756854
-6.3955717,-10.739524,15.002485
-6.8444524,-11.478004,15.333459
-7.322163,-12.24168,15.759075
-7.828,-13.022752,16.288872
-8.360458,-13.810741,16.932226
-8.917035,-14.592116,17.6978
-9.494014,-15.349993,18.592775
-10.086261,-16.063986,19.621925
-10.687021,-16.710321,20.78648
-11.287775,-17.262278,22.082865
-11.878162,-17.691105,23.501427
-12.446029,-17.967453,25.025282
-12.977635,-18.063374,26.629532
-13.458057,-17.954777,28.281073
-13.871792,-17.624168,29.939272
-14.203577,-17.06331,31.557667
-14.439359,-16.275396,33.086697
-14.567327,-15.27624,34.47729
-14.578915,-14.094131,35.68489
-14.469603,-12.768191,36.67333
-14.239431,-11.345334,37.417908
-13.89312,-9.876272,37.907207
-13.439772,-8.41118,38.143276
-12.892207,-6.9956903,38.14032
-12.266022,-5.6678095,37.92216
-11.578492,-4.456049,37.519054
-10.847478,-3.3788571,36.96436
-10.090426,-2.4451585,36.29161
-9.323565,-1.6556821,35.53219
-8.5613165,-1.004721,34.71383
-7.815957,-0.48199672,33.859806
-7.097465,-0.07439341,32.98878
-6.4135427,0.23257987,32.115047
-5.7697625,0.45365527,31.249048
-5.169787,0.6029977,30.398027
-4.6156306,0.6936816,29.566675
-4.1079383,0.73739743,28.757753
-3.6462533,0.74433076,27.972605
-3.2292662,0.7231609,27.211596
-2.855036,0.68113786,26.47444
-2.5211809,0.62420493,25.760458
-2.225038,0.5571431,25.068752
-1.9637924,0.4837224,24.398327
-1.7345816,0.40684864,23.748177
-1.5345749,0.32870072,23.117329
-1.3610338,0.2508542,22.504873
-1.2113554,0.17439063,21.909975
-1.0831015,0.099991865,21.331877
-0.97401685,0.028020523,20.769892
-0.8820392,-0.041412562,20.223408
-0.8053018,-0.10839265,19.691866
-0.7421313,-0.17315568,19.17476
-0.6910418,-0.236052,18.671635
-0.6507266,-0.29751775,18.182068
-0.6200479,-0.358053,17.705673
-0.5980264,-0.41820544,17.24209
-0.58382976,-0.4785589,16.790989
-0.57676184,-0.5397256,16.35206
-0.57625234,-0.602342,15.925014
-0.5818467,-0.66706693,15.5095825
-0.5931976,-0.7345822,15.105519
-0.6100567,-0.80559516,14.712597
-0.6322681,-0.8808426,14.330611
-0.6597624,-0.9610962,13.95938
-0.6925523,-1.0471687,13.598745
-0.7307288,-1.1399213,13.24858
-0.774459,-1.2402725,12.908788
-0.82398444,-1.3492064,12.579309
-0.8796211,-1.4677837,12.260128
-0.9417599,-1.5971512,11.951278
-1.0108682,-1.7385541,11.652851
-1.0874928,-1.8933477,11.365008
-1.1722633,-2.0630105,11.087994
-1.2658962,-2.2491562,10.822148
-1.369201,-2.4535491,10.56793
-1.4830855,-2.6781163,10.325938
-1.6085632,-2.9249616,10.096937
-1.7467602,-3.1963782,9.881894
-1.8989234,-3.4948592,9.682016
-2.0664282,-3.8231056,9.498802
-2.2507863,-4.1840315,9.334097
-2.4536536,-4.5807595,9.190163
-2.6768343,-5.0166106,9.069759
-2.922287,-5.4950795,8.976243
-3.1921217,-6.019791,8.913674
-3.4885974,-6.5944324,8.8869505
-3.8141074,-7.222655,8.901948
-4.171158,-7.9079285,8.965686
-4.5623293,-8.65334,9.086496
-4.9902225,-9.461323,9.2741995
-5.457375,-10.333289,9.540269
-5.96615,-11.269158,9.8979645
-6.5185814,-12.266748,10.362391
-7.1161714,-13.321031,10.9504595
-7.759626,-14.423227,11.680643
-8.448526,-15.559783,12.572492
-9.180929,-16.711248,13.645758
-9.952893,-17.851185,14.919056
-10.757961,-18.945263,16.407927
-11.586621,-19.950802,18.122276
-12.425809,-20.817106,20.063204
-13.258548,-21.48699,22.21945
-14.06384,-21.899868,24.563889
-14.816945,-21.996653,27.050758
-15.490187,-21.726318,29.614574
-16.054367,-21.053558,32.171646
-16.480772,-19.966291,34.624935
-16.743637,-18.481346,36.872303
-16.822756,-16.646626,38.81725
-16.70582,-14.538494,40.38032
-16.39005,-12.254316,41.508793
-15.882778,-9.901382,42.18237
-15.20082,-7.584507,42.413692
-14.368791,-5.3949265,42.24379
-13.416656,-3.4025419,41.733875
-12.37699,-1.6524755,40.955708
-11.28238,-0.16568147,39.98247
-10.163268,1.0574791,38.881752
-9.046445,2.032116,37.711063
-7.9541826,2.7834098,36.515965
-6.9039507,3.3418164,35.330063
-5.9085584,3.73932,34.176315
-4.9765873,4.0068254,33.06893
-4.112982,4.172569,32.01542
-3.3196929,4.2613235,31.01848
-2.5963063,4.294163,30.077604
-1.9406178,4.288586,29.190308
-1.3491273,4.2588344,28.353054
-0.8174542,4.2163043,27.561892
-0.34066993,4.169981,26.812868
0.086440116,4.1268506,26.102287
0.4691778,4.0922756,25.426853
0.8127855,4.0703177,24.783718
1.122342,4.0640206,24.170504
1.4026923,4.075638,23.585278
1.658405,4.1068277,23.02652
1.8937489,4.1588087,22.49309
2.1126869,4.2324862,21.98419
2.3188798,4.328554,21.499323
2.515699,4.447572,21.03828
2.7062447,4.59003,20.601116
2.8933666,4.756388,20.188133
3.0796876,4.947112,19.799881
3.2676258,5.1626897,19.437159
3.4594176,5.40364,19.10102
3.6571364,5.6705084,18.792793
3.8627126,5.963857,18.514082
4.0779448,6.2842383,18.2668
4.3045115,6.632159,18.053192
4.5439763,7.0080357,17.875854
4.7977858,7.412131,17.737757
5.067265,7.844478,17.642267
5.353599,8.304789,17.593164
5.657815,8.792336,17.59464
5.9807453,9.305835,17.651287
6.322988,9.843276,17.768064
6.684851,10.401768,17.95023
7.066289,10.977345,18.203241
7.4668226,11.564782,18.53259
7.8854513,12.15739,18.943594
8.320558,12.746851,19.4411
8.769799,13.323085,20.029106
9.230012,13.874176,20.710333
9.697108,14.386421,21.485668
10.166009,14.844509,22.353598
10.630595,15.231884,23.309593
11.083717,15.531332,24.345547
11.517268,15.72579,25.449303
11.9223385,15.799378,26.604403
12.289458,15.738607,27.79012
12.608945,15.533659,28.981878
12.871329,15.179612,30.152103
13.067854,14.677444,31.271507
13.191,14.0346365,32.310726
13.234995,13.26524,33.24218
13.196253,12.389322,34.041916
13.073683,11.431807,34.691242
12.868839,10.420825,35.17789
12.585885,9.385776,35.496586
12.231362,8.355336,35.648945
11.813812,7.3556805,35.642784
11.343277,6.409084,35.490948
10.830732,5.533045,35.20985
10.287531,4.7399297,34.817986
9.7248745,4.0371003,34.334503
9.1533785,3.427408,33.778053
8.582727,2.9099193,33.165924
8.021449,2.4807587,32.513474
7.476781,2.1339512,31.83387
6.9546337,1.8621944,31.138042
6.4596233,1.6575167,30.43479
5.995158,1.5118012,29.730995
5.563558,1.4171771,29.03191
5.166197,1.3662913,28.341415
4.8036504,1.3524796,27.662315
4.475843,1.3698573,26.996561
4.182184,1.4133509,26.345476
3.9216974,1.478686,25.70991
3.693128,1.5623477,25.090393
3.4950416,1.6615232,24.487228
3.3259034,1.7740365,23.900587
3.184146,1.8982791,23.330559
3.0682225,2.033142,22.777197
2.9766495,2.1779532,22.240559
2.9080393,2.3324194,21.720726
2.861125,2.496573,21.217827
2.8347769,2.6707284,20.732042
2.8280144,2.8554416,20.263636
2.8400142,3.0514774,19.812952
2.8701127,3.2597814,19.380438
2.917807,3.4814553,18.966656
2.9827542,3.7177365,18.572302
3.064767,3.96998,18.198225
3.1638098,4.2396398,17.845444
3.2799933,4.528253,17.515179
3.413567,4.8374195,17.208876
3.5649114,5.1687803,16.928244
3.734527,5.5239916,16.675282
3.9230247,5.904688,16.452324
4.131109,6.312443,16.26208
4.359563,6.7487106,16.107677
4.609225,7.214758,15.99271
4.88096,7.711575,15.921275
5.1756296,8.239766,15.898014
5.494045,8.799413,15.928134
5.836917,9.389912,16.017426
6.20479,10.009777,16.172241
6.597965,10.656418,16.39944
7.016401,11.325876,16.706293
7.4596095,12.012554,17.100292
7.9265237,12.708914,17.58891
8.415357,13.405205,18.179214
8.923445,14.08922,18.8774
9.447091,14.746138,19.688145
9.981414,15.35851,20.613874
10.520214,15.906446,21.653887
11.055888,16.36808,22.803436
11.579411,16.720364,24.052841
12.080413,16.940245,25.386726
12.547377,17.006205,26.783573
12.967981,16.900084,28.215738
13.329593,16.609056,29.65008
13.619891,16.127497,31.049295
13.827608,15.458459,32.373962
13.943291,14.614478,33.585136
13.960036,13.61744,34.647217
13.874092,12.497438,35.53073
13.685244,11.290673,36.2146
13.396923,10.036672,36.687542
13.016036,8.775206,36.948418
12.552507,7.543358,37.00553
12.018615,6.3731236,36.87504
11.428199,5.289793,36.57878
10.795833,4.311224,36.141945
10.136041,3.447916,35.590824
9.462637,2.70373,34.95097
8.788212,2.0770063,34.245823
8.123783,1.5618696,33.495876
7.4786134,1.1495302,32.7183
6.860151,0.8294558,31.926908
6.274091,0.59034353,31.132425
5.7245045,0.42086774,30.342846
5.214019,0.3102143,29.563902
4.7440205,0.24842812,28.799498
4.314869,0.22661048,28.052137
3.9260948,0.23700275,27.323282
3.5765927,0.2729889,26.613644
3.264785,0.32904443,25.923414
2.9887686,0.4006527,25.252459
2.746436,0.48420402,24.600428
2.5355768,0.57688904,23.96687
2.3539574,0.6765934,23.35128
2.1993854,0.7817988,22.753155
2.0697577,0.8914924,22.172012
1.9630965,1.0050873,21.607412
1.8775735,1.1223521,21.058956
1.8115275,1.2433528,20.526308
1.7634737,1.3684024,20.009182
1.7321092,1.4980211,19.507349
1.7163128,1.6329039,19.020638
1.7151436,1.7738951,18.548939
1.7278371,1.9219697,18.092205
1.7538003,2.0782192,17.650457
1.7926054,2.243843,17.22379
1.8439846,2.4201427,16.812376
1.9078243,2.60852,16.416489
1.9841598,2.8104753,16.036507
2.073171,3.027611,15.672927
2.1751776,3.2616315,15.326392
2.2906365,3.5143461,14.997711
2.4201384,3.787671,14.687885
2.5644052,4.0836267,14.398141
2.7242873,4.4043355,14.129971
2.900761,4.7520113,13.885172
3.094923,5.1289444,13.665901
3.3079884,5.537477,13.4747305
3.5412788,5.9799666,13.314712
3.7962139,6.458732,13.189447
4.074294,6.975981,13.103173
4.3770776,7.533713,13.060831
4.70615,8.133586,13.068162
5.06308,8.776749,13.131777
5.449363,9.463626,13.259226
5.8663483,10.1936455,13.459041
6.315139,10.964909,13.740729
6.7964735,11.773795,14.114716
7.310574,12.614506,14.592179
7.8569636,13.478551,15.184774
8.434252,14.354212,15.904167
9.0398855,15.226023,16.761374
9.669887,16.074326,17.765833
10.318566,16.87502,18.924229
10.978274,17.599607,20.239017
11.639178,18.215723,21.70679
12.289159,18.688244,23.316544
12.913847,18.98116,25.048124
13.496874,19.0602,26.871145
14.020383,18.896132,28.74474
14.465825,18.468422,30.618517
14.81503,17.768774,32.434944
15.0514765,16.8039,34.13319
0.13538069,0.17886552,19.634935
0.13999626,0.18890046,19.118507
0.14517744,0.19997856,18.61569
0.15097329,0.2121759,18.126135
0.15743595,0.22557999,17.64949
0.16462153,0.24029051,17.185429
0.17259093,0.2564203,16.73362
0.18141061,0.27409643,16.29375
0.19115359,0.29346132,15.865514
0.20190029,0.31467426,15.448614
0.21373948,0.33791286,15.042764
0.22676937,0.36337495,14.647687
0.24109872,0.39128053,14.263115
0.25684798,0.42187405,13.88879
0.2741508,0.45542702,13.524466
0.2931552,0.49224085,13.169906
0.31402552,0.53264993,12.824883
0.336944,0.57702553,12.489188
0.36211276,0.62577945,12.162618
0.389756,0.6793686,11.844988
0.42012253,0.73830026,11.536127
0.45348838,0.80313694,11.235884
0.4901597,0.87450325,10.944123
0.5304763,0.9530921,10.660737
0.5748151,1.0396726,10.385639
0.6235945,1.1350981,10.118776
0.6772787,1.2403154,9.860128
0.7363826,1.3563752,9.609718
0.8014777,1.4844422,9.3676195
0.87319785,1.6258079,9.133962
0.9522463,1.7819033,8.908948
1.0394027,1.9543127,8.692865
1.1355313,2.1447885,8.486104
1.2415898,2.3552675,8.289177
1.3586384,2.5878854,8.10275
1.4878501,2.8449948,7.9276667
1.630521,3.1291792,7.764996
1.788082,3.4432685,7.6160727
1.9621091,3.7903492,7.4825563
2.1543348,4.173772,7.366503
2.3666584,4.5971513,7.2704434
2.601155,5.064354,7.197487
2.860081,5.5794735,7.1514378
3.1458776,6.146783,7.136932
3.4611647,6.770655,7.1596026
3.8087306,7.455444,7.2262607
4.1915035,8.205311,7.3451023
4.6125116,9.023975,7.525933
5.0748124,9.914375,7.7803926
5.5813975,10.878203,8.122178
6.1350493,11.915297,8.567214
6.7381506,13.022855,9.133746
7.3924236,14.194459,9.842265
8.098594,15.418889,10.715197
8.855964,16.67877,11.776211
9.661893,17.949116,13.049008
10.511187,19.195927,14.555449
11.395429,20.375114,16.312843
12.302302,21.432137,18.3304
13.214994,22.30285,20.604904
14.111819,22.916153,23.116018
14.966246,23.198902,25.82196
15.747492,23.083286,28.656664
16.421888,22.51619,31.529774
16.955034,21.46934,34.33076
17.314682,19.948116,36.937717
17.47402,17.996555,39.230263
17.414833,15.696413,41.104465
17.12996,13.159453,42.486645
16.624485,10.514112,43.34262
15.915387,7.8893723,43.680233
15.029703,5.399559,43.54467
14.0015955,3.1332428,43.00839
12.868919,1.1479185,42.158493
11.669891,-0.5296619,41.08461
10.44032,-1.8989587,39.869358
9.211658,-2.9789164,38.582474
8.009909,-3.8008587,37.27832
6.8552804,-4.40225,35.996082
5.762394,-4.8219233,34.76159
4.740854,-5.0968685,33.589924
3.795999,-5.260375,32.48812
2.9297082,-5.3411965,31.45762
2.1411726,-5.363412,30.49627
1.4275848,-5.346697,29.599844
0.78472614,-5.3068137,28.763142
0.20744576,-5.256175,27.98072
-0.30995908,-5.2044086,27.247355
-0.7734511,-5.1588755,26.558308
-1.1890349,-5.125119,25.909447
-1.5625993,-5.1072545,25.297298
-1.8998082,-5.1082816,24.719028
-2.2060287,-5.1303496,24.172396
-2.4862893,-5.1749635,23.655708
-2.745259,-5.243151,23.16776
-2.9872425,-5.335596,22.70778
-3.2161872,-5.4527354,22.275387
-3.4356983,-5.594837,21.870544
-3.6490571,-5.7620535,21.49355
-3.859243,-5.9544578,21.14499
-4.0689554,-6.172063,20.82575
-4.2806373,-6.4148273,20.536995
-4.4964895,-6.682648,20.280163
-4.7184925,-6.9753394,20.056974
-4.948414,-7.2926,19.869432
-5.1878176,-7.6339707,19.719814
-5.4380646,-7.998775,19.61068
-5.700309,-8.386053,19.544855
-5.975487,-8.794482,19.525415
-6.2642994,-9.2222805,19.555656
-6.5671825,-9.667111,19.639046
-6.8842797,-10.125973,19.77915
-7.2153964,-10.595083,19.979536
-7.5599556,-11.069773,20.243637
-7.9169436,-11.544383,20.57459
-8.284853,-12.012191,20.975016
-8.661628,-12.465362,21.44677
-9.044608,-12.89496,21.990652
-9.430485,-13.291031,22.606071
-9.815275,-13.642765,23.290718
-10.194316,-13.938777,24.040218
-10.562292,-14.167495,24.84784
-10.913302,-14.317673,25.70428
-11.24098,-14.37901,26.597574
-11.538656,-14.342842,27.513163
-11.79958,-14.202863,28.434185
-12.017183,-13.955796,29.341974
-12.185386,-13.601958,30.216797
-12.298901,-13.145599,31.038757
-12.353544,-12.594993,31.788836
-12.346504,-11.962193,32.44993
-12.276547,-11.262487,33.007824
-12.1441345,-10.513568,33.451946
-11.951441,-9.734511,33.775852
-11.702274,-8.944669,33.97738
-11.401889,-8.16259,34.058475
-11.056729,-7.4050922,34.024708
-10.674112,-6.6865444,33.884598
-10.261888,-6.018419,33.648815
-9.828101,-5.409111,33.329334
-9.380687,-4.8640037,32.938667
-8.9271965,-4.385718,32.489212
-8.474598,-3.9744966,31.992725
-8.0291195,-3.6286592,31.459978
-7.5961633,-3.345071,30.900537
-7.180269,-3.1195934,30.32269
-6.7851152,-2.947482,29.73345
-6.413566,-2.8237238,29.13864
-6.0677333,-2.743303,28.543013
-5.749058,-2.7014048,27.950394
-5.4584026,-2.693555,27.363836
-5.1961412,-2.7157145,26.785753
-4.962252,-2.7643278,26.218052
-4.756401,-2.8363452,25.662254
-4.5780196,-2.9292185,25.119583
-4.4263754,-3.0408819,24.591053
-4.3006296,-3.1697202,24.077534
-4.199892,-3.3145344,23.579803
-4.1232595,-3.4745002,23.098598
-4.0698543,-3.6491277,22.634647
-4.0388494,-3.8382215,22.188704
-4.0294914,-4.041841,21.76157
-4.0411134,-4.260264,21.354126
-4.0731497,-4.493951,20.967352
-4.125138,-4.74351,20.602346
-4.196724,-5.009664,20.260353
-4.2876606,-5.2932177,19.942778
-4.3978033,-5.5950193,19.651213
-4.5271025,-5.9159265,19.387466
-4.675593,-6.256761,19.153576
-4.843382,-6.618265,18.951834
-5.0306306,-7.001044,18.784813
-5.2375326,-7.4055037,18.655376
-5.46429,-7.8317804,18.5667
-5.711083,-8.279651,18.522268
-5.9780297,-8.748437,18.525875
-6.265148,-9.236893,18.581593
-6.5723023,-9.743078,18.693739
-6.8991466,-10.264227,18.866796
-7.245058,-10.796596,19.10531
-7.609064,-11.335325,19.413738
-7.989763,-11.874297,19.796253
-8.385238,-12.406026,20.256485
-8.7929735,-12.921579,20.797203
-9.209772,-13.410574,21.41995
-9.631686,-13.861249,22.124615
-10.053965,-14.260666,22.90898
-10.471032,-14.595047,23.768265
-10.8765135,-14.850278,24.69473
-11.263308,-15.012576,25.677359
-11.623725,-15.069312,26.701717
-11.949699,-15.009936,27.750053
-12.233068,-14.826953,28.801668
-12.465918,-14.51682,29.833614
-12.64097,-14.080678,30.8217
-12.751997,-13.524779,31.741735
-12.794206,-12.86052,32.57095
-12.764578,-12.104029,33.289364
-12.662116,-11.275316,33.88104
-12.487958,-10.397061,34.33499
-12.245366,-9.493178,34.64568
-11.939565,-8.5873165,34.813023
-11.577465,-7.701477,34.84198
-11.167283,-6.854888,34.741726
-10.718121,-6.063226,34.524643
-10.239512,-5.338225,34.20519
-9.741011,-4.687641,33.79879
-9.231813,-4.115524,33.320908
-8.720469,-3.6226888,32.78628
-8.214656,-3.2073166,32.208385
-7.7210493,-2.8655925,31.599129
-7.2452526,-2.5923185,30.96872
-6.7917976,-2.3814635,30.325666
-6.36419,-2.226622,29.6769
-5.964989,-2.1213782,29.027935
-5.5959105,-2.059574,28.383078
-5.2579412,-2.0354972,27.745626
-4.951457,-2.0439985,27.118074
-4.676338,-2.0805523,26.502274
-4.432076,-2.1412785,25.899597
-4.217873,-2.2229311,25.311058
-4.0327277,-2.3228686,24.737413
-3.87551,-2.4390118,24.179253
-3.7450244,-2.5697932,23.637049
-3.6400635,-2.7141056,23.111223
-3.5594487,-2.8712504,22.602175
-3.5020657,-3.0408883,22.110317
-3.4668884,-3.222993,21.636105
-3.4530005,-3.4178097,21.18005
-3.459607,-3.6258175,20.74275
-3.486044,-3.847694,20.3249
-3.5317838,-4.0842853,19.927313
-3.596437,-4.336577,19.55095
-3.6797497,-4.6056647,19.196922
-3.7816014,-4.8927307,18.866533
-3.901998,-5.1990113,18.561296
-4.0410643,-5.5257683,18.282953
-4.1990333,-5.8742514,18.033524
-4.3762317,-6.245661,17.815311
-4.5730653,-6.641093,17.630959
-4.789999,-7.061483,17.483458
-5.027531,-7.507534,17.376192
-5.2861648,-7.9796267,17.312948
-5.5663714,-8.477714,17.297941
-5.8685484,-9.001201,17.335808
-6.192965,-9.548794,17.43159
-6.539703,-10.118341,17.590683
-6.908581,-10.706644,17.818764
-7.299073,-11.3092575,18.12165
-7.7102113,-11.920288,18.50511
-8.140481,-12.532198,18.974607
-8.587708,-13.135631,19.534946
-9.048942,-13.719305,20.189852
-9.520343,-14.269984,20.941439
-9.997089,-14.772591,21.78962
-10.473304,-15.210481,22.73147
-10.942026,-15.565944,23.760578
-11.395253,-15.820943,24.866491
-11.824048,-15.958099,26.034304
-12.218751,-15.961903,27.244532
-12.56929,-15.820054,28.473335
-12.865593,-15.524831,29.69321
-13.098082,-15.074295,30.874142
-13.258222,-14.473166,31.985195
-13.339079,-13.73317,32.996418
-13.335825,-12.872743,33.880856
-13.246134,-11.916076,34.61643
-13.070419,-10.891547,35.187412
-12.811881,-9.829744,35.585335
-12.476343,-8.761324,35.809143
-12.071916,-7.714985,35.86472
-11.608501,-6.715795,35.763794
-11.097224,-5.784032,35.52246
-10.549818,-4.934598,35.15958
-9.978058,-4.1769853,34.6952
-9.393252,-3.5156815,34.149223
-8.805849,-2.9508822,33.540337
-8.225146,-2.4793653,32.88534
-7.6591225,-2.095405,32.198753
-7.114366,-1.7916291,31.492695
-6.5960884,-1.5597631,30.776968
-6.108198,-1.3912344,30.059263
-5.653421,-1.277629,29.345446
-5.233444,-1.2110151,28.639854
-4.8490715,-1.1841514,27.945604
-4.5003796,-1.1906039,27.264847
-4.1868668,-1.2247916,26.59902
-3.9075892,-1.2819843,25.949024
-3.661282,-1.3582636,25.315388
-3.4464657,-1.4504659,24.69839
-3.2615333,-1.5561126,24.098139
-3.104826,-1.6733369,23.514658
-2.974691,-1.8008101,22.94792
-2.86953,-1.9376737,22.397896
-2.7878351,-2.0834758,21.86457
-2.7282166,-2.2381148,21.34797
-2.689422,-2.4017892,20.84817
-2.6703491,-2.5749564,20.365316
-2.6700563,-2.7582958,19.899628
-2.6877651,-2.9526794,19.451418
-2.7228622,-3.1591458,19.021097
-2.7748995,-3.3788803,18.609196
-2.8435895,-3.6131966,18.216372
-2.9288037,-3.8635218,17.843443
-3.030566,-4.131381,17.491392
-3.1490476,-4.4183836,17.161407
-3.2845597,-4.726207,16.854904
-3.437546,-5.056575,16.573555
-3.608574,-5.4112377,16.319336
-3.798323,-5.7919364,16.09456
-4.007571,-6.200365,15.90192
-4.2371807,-6.6381154,15.744544
-4.488074,-7.1066127,15.626035
-4.761211,-7.6070256,15.550525
-5.0575547,-8.140159,15.522713
-5.378029,-8.706316,15.547904
-5.7234693,-9.305137,15.632029
-6.0945563,-9.935392,15.781632
-6.4917383,-10.594754,16.003841
-6.915134,-11.279526,16.306265
-7.364423,-11.984341,16.69684
-7.8387094,-12.701852,17.183573
-8.336375,-13.422413,17.774187
-8.854918,-14.1338,18.475628
-9.390771,-14.82101,19.293427
-9.939148,-15.466188,20.230917
-10.493881,-16.048773,21.288315
-11.047321,-16.545912,22.461735
-11.590287,-16.933249,23.74217
-12.112132,-17.186104,25.114649
-12.600917,-17.281082,26.557629
-13.043755,-17.198013,28.042912
-13.427308,-16.922106,29.53619
-13.738446,-16.446022,30.998373
-13.965021,-15.771597,32.38769
-14.096705,-14.910843,33.662476
-14.125792,-13.885958,34.784275
-14.047873,-12.728205,35.720932
-13.862289,-11.4757185,36.449154
-13.572286,-10.170516,36.956146
-13.18485,-8.855125,37.240093
-12.710242,-7.569347,37.309467
-12.161293,-6.3475785,37.181313
-11.552543,-5.2170086,36.8789
-10.899354,-4.196783,36.429157
-10.217057,-3.2980835,35.86021
-9.520233,-2.524906,35.199333
-8.822156,-1.8752972,34.471485
-8.134421,-1.342787,33.698383
-7.4667444,-0.9178116,32.898106
-6.82691,-0.5889888,32.085114
-6.2208333,-0.34416786,31.270502
-5.6527057,-0.17122988,30.462463
-5.1251936,-0.058652118,29.666767
-4.6396556,0.0041310987,28.887259
-4.1963716,0.026529752,28.12632
-3.7947578,0.016720956,27.385248
-3.4335682,-0.018343091,26.664581
-3.1110704,-0.072871566,25.964338
-2.8251977,-0.14213866,25.284208
-2.573678,-0.22237094,24.62369
-2.3541372,-0.31063002,23.982182
-2.1641834,-0.404698,23.359053
-2.0014718,-0.5029707,22.75368
-1.8637536,-0.6043606,22.165468
-1.7489123,-0.7082115,21.593876
-1.654988,-0.81422466,21.038412
-1.5801939,-0.92239606,20.498642
-1.5229243,-1.032964,19.974184
-1.4817594,-1.1463666,19.464714
-1.4554647,-1.2632074,18.969957
-1.4429868,-1.3842292,18.489689
-1.44345,-1.5102934,18.02374
-1.4561481,-1.6423663,17.571993
-1.4805396,-1.7815094,17.134388
-1.5162393,-1.9288739,16.710922
-1.5630127,-2.0856984,16.301666
-1.6207699,-2.2533102,15.906761
-1.6895599,-2.4331279,15.52644
-1.7695669,-2.6266654,15.161031
-1.8611064,-2.8355389,14.810983
-1.9646229,-3.0614707,14.476875
-2.0806875,-3.3062975,14.159451
-2.2099984,-3.5719736,13.859635
-2.3533778,-3.860574,13.578573
-2.5117743,-4.1742954,13.317666
-2.6862602,-4.515452,13.078618
-2.8780317,-4.8864636,12.863483
-3.0884054,-5.2898383,12.674731
-3.3188148,-5.7281404,12.515312
-3.5708015,-6.2039466,12.388731
-3.8460045,-6.7197804,12.29914
-4.1461396,-7.278021,12.251424
-4.4729753,-7.880781,12.251299
-4.8282924,-8.529747,12.305411
-5.2138343,-9.2259655,12.421425
-5.631237,-9.969574,12.608093
-6.0819364,-10.759469,12.875296
-6.5670495,-11.592894,13.234018
-7.0872264,-12.464947,13.696247
-7.642462,-13.36803,14.2747345
-8.231874,-14.291228,14.982599
-8.85344,-15.219686,15.832696
-9.503699,-16.13402,16.836712
-10.177443,-17.00989,18.003956
-10.867389,-17.81785,19.339808
-11.563912,-18.523663,20.843885
-12.254849,-19.089245,22.508043
-12.925453,-19.474453,24.314425
-13.558563,-19.639778,26.233896
-14.135066,-19.549913,28.225311
-14.634679,-19.17795,30.236032
-15.037066,-18.509651,32.204124
-15.323243,-17.547098,34.06227
-15.477109,-16.31085,35.743267
-15.486958,-14.839923,37.18629
-15.346707,-13.189231,38.343025
-15.0566635,-11.424717,39.182434
-14.623651,-9.616921,39.693295
-14.060504,-7.8341537,39.88404
-13.38498,-6.1364665,39.780087
-12.6182785,-4.5713487,39.41938
-11.783397,-3.1715984,38.84712
-10.903545,-1.9552847,38.11067
-10.000796,-0.9273468,37.25538
-9.095054,-0.08218682,36.321636
-8.203408,0.5933719,35.343277
-7.3398175,1.1172472,34.34707
-6.515078,1.5096849,33.35305
-5.736996,1.7914002,32.375347
-5.0106964,1.9822781,31.423203
-4.338997,2.100561,30.502083
-3.722811,2.1624212,29.61465
-3.1615322,2.1818144,28.761612
-2.6533902,2.1705172,27.942389
-2.1957622,2.1382792,27.155626
-1.7854365,2.0930371,26.399557
-1.41883,2.0411491,25.672262
-1.0921624,1.9876324,24.971825
-0.8015912,1.9363853,24.296436
-0.5433148,1.8903898,23.644451
-0.31364635,1.8518903,23.0144
-0.109065674,1.8225484,22.405003
0.0737478,1.8035754,21.81515
0.23789671,1.7958435,21.243896
0.38625893,1.7999799,20.690441
0.5214894,1.8164433,20.154106
0.64602864,1.8455883,19.63433
0.7621157,1.8877174,19.13065
0.8718046,1.9431231,18.642693
0.97698265,2.0121226,18.17017
1.0793902,2.0950866,17.712877
1.1806406,2.1924605,17.270683
1.2822406,2.304784,16.843542
1.3856101,2.4327059,16.431494
1.4921012,2.5769968,16.034672
1.6030172,2.7385595,15.653312
1.71963,2.9184368,15.287766
1.8431967,3.1178195,14.938523
1.9749757,3.3380516,14.606222
2.1162405,3.5806324,14.291681
2.2682943,3.8472192,13.995929
2.4324815,4.1396246,13.720232
2.610198,4.45981,13.466144
2.8029003,4.809874,13.235545
3.0121124,5.1920347,13.030705
3.239428,5.6085973,12.854341
3.4865124,6.061915,12.709686
3.7550952,6.5543265,12.600575
4.046961,7.0880766,12.5315275
4.363928,7.665203,12.507834
4.707821,8.287393,12.535658
5.080426,8.955791,12.622117
5.483434,9.670764,12.775356
5.918358,10.431587,13.0046
6.386432,11.236085,13.320142
6.8884783,12.080179,13.73328
7.424738,12.957379,14.256129
7.994674,13.858208,14.901295
8.596729,14.7696,15.681347
9.228054,15.674328,16.608053
9.884209,16.550528,17.69132
10.558862,17.371447,18.937824
11.243502,18.10557,20.349358
11.927226,18.717299,21.920952
12.596635,19.168327,23.63898
13.235915,19.419903,25.479494
13.827172,19.435923,27.407164
14.351058,19.186735,29.37528
